year,quarter,category,state,value
2015,Q2,Workforce - Unemployed,Alagoas,145
2015,Q2,Workforce - Unemployed,Sergipe,93
2015,Q2,Workforce - Unemployed,Bahia,917
2015,Q2,Workforce - Unemployed,Minas Gerais,830
2015,Q2,Workforce - Unemployed,Espírito Santo,129
2015,Q2,Workforce - Unemployed,Rio de Janeiro,587
2015,Q2,Workforce - Unemployed,São Paulo,2110
2015,Q2,Workforce - Unemployed,Paraná,354
2015,Q2,Workforce - Unemployed,Santa Catarina,141
2015,Q2,Workforce - Unemployed,Rio Grande do Sul,348
2015,Q2,Workforce - Unemployed,Mato Grosso do Sul,81
2015,Q2,Workforce - Unemployed,Mato Grosso,102
2015,Q2,Workforce - Unemployed,Goiás,254
2015,Q2,Workforce - Unemployed,Distrito Federal,144
2015,Q2,Outside the workforce,Rondônia,523
2015,Q2,Outside the workforce,Acre,245
2015,Q2,Outside the workforce,Amazonas,1052
2015,Q2,Outside the workforce,Roraima,121
2015,Q2,Outside the workforce,Pará,2340
2015,Q2,Outside the workforce,Amapá,209
2015,Q2,Outside the workforce,Tocantins,452
2015,Q2,Outside the workforce,Maranhão,2221
2015,Q2,Outside the workforce,Piauí,1037
2015,Q2,Outside the workforce,Ceará,3260
2015,Q2,Outside the workforce,Rio Grande do Norte,1180
2015,Q2,Outside the workforce,Paraíba,1340
2015,Q2,Outside the workforce,Pernambuco,3320
2015,Q2,Outside the workforce,Alagoas,1278
2015,Q2,Outside the workforce,Sergipe,719
2015,Q2,Outside the workforce,Bahia,4362
2015,Q2,Outside the workforce,Minas Gerais,6350
2015,Q2,Outside the workforce,Espírito Santo,1164
2015,Q2,Outside the workforce,Rio de Janeiro,6019
2015,Q2,Outside the workforce,São Paulo,13213
2015,Q2,Outside the workforce,Paraná,3256
2015,Q2,Outside the workforce,Santa Catarina,1996
2015,Q2,Outside the workforce,Rio Grande do Sul,3350
2015,Q2,Outside the workforce,Mato Grosso do Sul,722
2015,Q2,Outside the workforce,Mato Grosso,889
2015,Q2,Outside the workforce,Goiás,1818
2015,Q2,Outside the workforce,Distrito Federal,799
2015,Q3,Workforce - Employed,Rondônia,753
2015,Q3,Workforce - Employed,Acre,314
2015,Q3,Workforce - Employed,Amazonas,1520
2015,Q3,Workforce - Employed,Roraima,199
2015,Q3,Workforce - Employed,Pará,3479
2015,Q3,Workforce - Employed,Amapá,306
2015,Q3,Workforce - Employed,Tocantins,614
2015,Q3,Workforce - Employed,Maranhão,2647
2015,Q3,Workforce - Employed,Piauí,1398
2015,Q3,Workforce - Employed,Ceará,3446
2015,Q3,Workforce - Employed,Rio Grande do Norte,1349
2015,Q3,Workforce - Employed,Paraíba,1563
2015,Q3,Workforce - Employed,Pernambuco,3702
2015,Q3,Workforce - Employed,Alagoas,1110
2015,Q3,Workforce - Employed,Sergipe,929
2015,Q3,Workforce - Employed,Bahia,6292
2015,Q3,Workforce - Employed,Minas Gerais,9814
2015,Q3,Workforce - Employed,Espírito Santo,1777
2015,Q3,Workforce - Employed,Rio de Janeiro,7535
2015,Q3,Workforce - Employed,São Paulo,21216
2015,Q3,Workforce - Employed,Paraná,5397
2015,Q3,Workforce - Employed,Santa Catarina,3458
2015,Q3,Workforce - Employed,Rio Grande do Sul,5517
2015,Q3,Workforce - Employed,Mato Grosso do Sul,1241
2015,Q3,Workforce - Employed,Mato Grosso,1520
2015,Q3,Workforce - Employed,Goiás,3194
2015,Q3,Workforce - Employed,Distrito Federal,1346
2015,Q3,Workforce - Unemployed,Rondônia,54
2015,Q3,Workforce - Unemployed,Acre,30
2015,Q3,Workforce - Unemployed,Amazonas,170
2015,Q3,Workforce - Unemployed,Roraima,20
2015,Q3,Workforce - Unemployed,Pará,320
2015,Q3,Workforce - Unemployed,Amapá,41
2015,Q3,Workforce - Unemployed,Tocantins,62
2015,Q3,Workforce - Unemployed,Maranhão,244
2015,Q3,Workforce - Unemployed,Piauí,115
2015,Q3,Workforce - Unemployed,Ceará,363
2015,Q3,Workforce - Unemployed,Rio Grande do Norte,195
2015,Q3,Workforce - Unemployed,Paraíba,179
2015,Q3,Workforce - Unemployed,Pernambuco,467
2015,Q3,Workforce - Unemployed,Alagoas,133
2015,Q3,Workforce - Unemployed,Sergipe,87
2015,Q3,Workforce - Unemployed,Bahia,927
2015,Q3,Workforce - Unemployed,Minas Gerais,928
2015,Q3,Workforce - Unemployed,Espírito Santo,158
2015,Q3,Workforce - Unemployed,Rio de Janeiro,676
2015,Q3,Workforce - Unemployed,São Paulo,2244
2015,Q3,Workforce - Unemployed,Paraná,352
2015,Q3,Workforce - Unemployed,Santa Catarina,157
2015,Q3,Workforce - Unemployed,Rio Grande do Sul,406
2015,Q3,Workforce - Unemployed,Mato Grosso do Sul,83
2015,Q3,Workforce - Unemployed,Mato Grosso,108
2015,Q3,Workforce - Unemployed,Goiás,248
2015,Q3,Workforce - Unemployed,Distrito Federal,154
2015,Q3,Outside the workforce,Rondônia,502
2015,Q3,Outside the workforce,Acre,245
2015,Q3,Outside the workforce,Amazonas,1052
2015,Q3,Outside the workforce,Roraima,123
2015,Q3,Outside the workforce,Pará,2319
2015,Q3,Outside the workforce,Amapá,207
2015,Q3,Outside the workforce,Tocantins,443
2015,Q3,Outside the workforce,Maranhão,2223
2015,Q3,Outside the workforce,Piauí,1041
2015,Q3,Outside the workforce,Ceará,3209
2015,Q3,Outside the workforce,Rio Grande do Norte,1161
2015,Q3,Outside the workforce,Paraíba,1343
2015,Q3,Outside the workforce,Pernambuco,3298
2015,Q3,Outside the workforce,Alagoas,1295
2015,Q3,Outside the workforce,Sergipe,738
2015,Q3,Outside the workforce,Bahia,4337
2015,Q3,Outside the workforce,Minas Gerais,6274
2015,Q3,Outside the workforce,Espírito Santo,1184
2015,Q3,Outside the workforce,Rio de Janeiro,5972
2015,Q3,Outside the workforce,São Paulo,13198
2015,Q3,Outside the workforce,Paraná,3279
2015,Q3,Outside the workforce,Santa Catarina,2019
2015,Q3,Outside the workforce,Rio Grande do Sul,3361
2015,Q3,Outside the workforce,Mato Grosso do Sul,702
2015,Q3,Outside the workforce,Mato Grosso,915
2015,Q3,Outside the workforce,Goiás,1876
2015,Q3,Outside the workforce,Distrito Federal,820
2015,Q4,Workforce - Employed,Rondônia,764
2015,Q4,Workforce - Employed,Acre,318
2015,Q4,Workforce - Employed,Amazonas,1511
2015,Q4,Workforce - Employed,Roraima,203
2015,Q4,Workforce - Employed,Pará,3487
2015,Q4,Workforce - Employed,Amapá,309
2015,Q4,Workforce - Employed,Tocantins,615
2015,Q4,Workforce - Employed,Maranhão,2635
2015,Q4,Workforce - Employed,Piauí,1384
2015,Q4,Workforce - Employed,Ceará,3436
2015,Q4,Workforce - Employed,Rio Grande do Norte,1336
2015,Q4,Workforce - Employed,Paraíba,1555
2015,Q4,Workforce - Employed,Pernambuco,3601
2015,Q4,Workforce - Employed,Alagoas,1113
2015,Q4,Workforce - Employed,Sergipe,901
2015,Q4,Workforce - Employed,Bahia,6264
2015,Q4,Workforce - Employed,Minas Gerais,9709
2015,Q4,Workforce - Employed,Espírito Santo,1760
2015,Q4,Workforce - Employed,Rio de Janeiro,7525
2015,Q4,Workforce - Employed,São Paulo,21416
2015,Q4,Workforce - Employed,Paraná,5483
2015,Q4,Workforce - Employed,Santa Catarina,3488
2015,Q4,Workforce - Employed,Rio Grande do Sul,5636
2015,Q4,Workforce - Employed,Mato Grosso do Sul,1249
2015,Q4,Workforce - Employed,Mato Grosso,1551
2015,Q4,Workforce - Employed,Goiás,3189
2015,Q4,Workforce - Employed,Distrito Federal,1363
2015,Q4,Workforce - Unemployed,Rondônia,52
2015,Q4,Workforce - Unemployed,Acre,26
2015,Q4,Workforce - Unemployed,Amazonas,151
2015,Q4,Workforce - Unemployed,Roraima,18
2015,Q4,Workforce - Unemployed,Pará,329
2015,Q4,Workforce - Unemployed,Amapá,45
2015,Q4,Workforce - Unemployed,Tocantins,61
2015,Q4,Workforce - Unemployed,Maranhão,236
2015,Q4,Workforce - Unemployed,Piauí,107
2015,Q4,Workforce - Unemployed,Ceará,340
2015,Q4,Workforce - Unemployed,Rio Grande do Norte,185
2015,Q4,Workforce - Unemployed,Paraíba,163
2015,Q4,Workforce - Unemployed,Pernambuco,446
2015,Q4,Workforce - Unemployed,Alagoas,142
2015,Q4,Workforce - Unemployed,Sergipe,99
2015,Q4,Workforce - Unemployed,Bahia,869
2015,Q4,Workforce - Unemployed,Minas Gerais,995
2015,Q4,Workforce - Unemployed,Espírito Santo,176
2015,Q4,Workforce - Unemployed,Rio de Janeiro,702
2015,Q4,Workforce - Unemployed,São Paulo,2412
2015,Q4,Workforce - Unemployed,Paraná,337
2015,Q4,Workforce - Unemployed,Santa Catarina,152
2015,Q4,Workforce - Unemployed,Rio Grande do Sul,392
2015,Q4,Workforce - Unemployed,Mato Grosso do Sul,79
2015,Q4,Workforce - Unemployed,Mato Grosso,93
2015,Q4,Workforce - Unemployed,Goiás,266
2015,Q4,Workforce - Unemployed,Distrito Federal,146
2015,Q4,Outside the workforce,Rondônia,483
2015,Q4,Outside the workforce,Acre,248
2015,Q4,Outside the workforce,Amazonas,1103
2015,Q4,Outside the workforce,Roraima,125
2015,Q4,Outside the workforce,Pará,2351
2015,Q4,Outside the workforce,Amapá,203
2015,Q4,Outside the workforce,Tocantins,458
2015,Q4,Outside the workforce,Maranhão,2247
2015,Q4,Outside the workforce,Piauí,1076
2015,Q4,Outside the workforce,Ceará,3264
2015,Q4,Outside the workforce,Rio Grande do Norte,1205
2015,Q4,Outside the workforce,Paraíba,1374
2015,Q4,Outside the workforce,Pernambuco,3415
2015,Q4,Outside the workforce,Alagoas,1292
2015,Q4,Outside the workforce,Sergipe,770
2015,Q4,Outside the workforce,Bahia,4430
2015,Q4,Outside the workforce,Minas Gerais,6387
2015,Q4,Outside the workforce,Espírito Santo,1208
2015,Q4,Outside the workforce,Rio de Janeiro,5918
2015,Q4,Outside the workforce,São Paulo,12928
2015,Q4,Outside the workforce,Paraná,3230
2015,Q4,Outside the workforce,Santa Catarina,2024
2015,Q4,Outside the workforce,Rio Grande do Sul,3277
2015,Q4,Outside the workforce,Mato Grosso do Sul,708
2015,Q4,Outside the workforce,Mato Grosso,922
2015,Q4,Outside the workforce,Goiás,1880
2015,Q4,Outside the workforce,Distrito Federal,806
2016,Q1,Workforce - Employed,Rondônia,752
2016,Q1,Workforce - Employed,Acre,313
2016,Q1,Workforce - Employed,Amazonas,1498
2016,Q1,Workforce - Employed,Roraima,204
2016,Q1,Workforce - Employed,Pará,3439
2016,Q1,Workforce - Employed,Amapá,295
2016,Q1,Workforce - Employed,Tocantins,612
2016,Q1,Workforce - Employed,Maranhão,2575
2016,Q1,Workforce - Employed,Piauí,1332
2016,Q1,Workforce - Employed,Ceará,3338
2016,Q1,Workforce - Employed,Rio Grande do Norte,1277
2016,Q1,Workforce - Employed,Paraíba,1527
2016,Q1,Workforce - Employed,Pernambuco,3528
2016,Q1,Workforce - Employed,Alagoas,1094
2016,Q1,Workforce - Employed,Sergipe,900
2016,Q1,Workforce - Employed,Bahia,5978
2016,Q1,Workforce - Employed,Minas Gerais,9506
2016,Q1,Workforce - Employed,Espírito Santo,1730
2016,Q1,Workforce - Employed,Rio de Janeiro,7435
2016,Q1,Workforce - Employed,São Paulo,21218
2016,Q1,Workforce - Employed,Paraná,5413
2016,Q1,Workforce - Employed,Santa Catarina,3432
2016,Q1,Workforce - Employed,Rio Grande do Sul,5594
2016,Q1,Workforce - Employed,Mato Grosso do Sul,1231
2016,Q1,Workforce - Employed,Mato Grosso,1502
2016,Q1,Workforce - Employed,Goiás,3138
2016,Q1,Workforce - Employed,Distrito Federal,1355
2016,Q1,Workforce - Unemployed,Rondônia,61
2016,Q1,Workforce - Unemployed,Acre,30
2016,Q1,Workforce - Unemployed,Amazonas,218
2016,Q1,Workforce - Unemployed,Roraima,18
2016,Q1,Workforce - Unemployed,Pará,384
2016,Q1,Workforce - Unemployed,Amapá,49
2016,Q1,Workforce - Unemployed,Tocantins,73
2016,Q1,Workforce - Unemployed,Maranhão,312
2016,Q1,Workforce - Unemployed,Piauí,141
2016,Q1,Workforce - Unemployed,Ceará,403
2016,Q1,Workforce - Unemployed,Rio Grande do Norte,214
2016,Q1,Workforce - Unemployed,Paraíba,170
2016,Q1,Workforce - Unemployed,Pernambuco,540
2016,Q1,Workforce - Unemployed,Alagoas,161
2016,Q1,Workforce - Unemployed,Sergipe,114
2016,Q1,Workforce - Unemployed,Bahia,1099
2016,Q1,Workforce - Unemployed,Minas Gerais,1193
2016,Q1,Workforce - Unemployed,Espírito Santo,215
2016,Q1,Workforce - Unemployed,Rio de Janeiro,827
2016,Q1,Workforce - Unemployed,São Paulo,2884
2016,Q1,Workforce - Unemployed,Paraná,475
2016,Q1,Workforce - Unemployed,Santa Catarina,218
2016,Q1,Workforce - Unemployed,Rio Grande do Sul,452
2016,Q1,Workforce - Unemployed,Mato Grosso do Sul,104
2016,Q1,Workforce - Unemployed,Mato Grosso,150
2016,Q1,Workforce - Unemployed,Goiás,347
2016,Q1,Workforce - Unemployed,Distrito Federal,171
2016,Q1,Outside the workforce,Rondônia,496
2016,Q1,Outside the workforce,Acre,250
2016,Q1,Outside the workforce,Amazonas,1051
2016,Q1,Outside the workforce,Roraima,125
2016,Q1,Outside the workforce,Pará,2392
2016,Q1,Outside the workforce,Amapá,217
2016,Q1,Outside the workforce,Tocantins,458
2016,Q1,Outside the workforce,Maranhão,2265
2016,Q1,Outside the workforce,Piauí,1098
2016,Q1,Outside the workforce,Ceará,3329
2016,Q1,Outside the workforce,Rio Grande do Norte,1245
2016,Q1,Outside the workforce,Paraíba,1415
2016,Q1,Outside the workforce,Pernambuco,3426
2016,Q1,Outside the workforce,Alagoas,1300
2016,Q1,Outside the workforce,Sergipe,769
2016,Q1,Outside the workforce,Bahia,4486
2016,Q1,Outside the workforce,Minas Gerais,6441
2016,Q1,Outside the workforce,Espírito Santo,1216
2016,Q1,Outside the workforce,Rio de Janeiro,5925
2016,Q1,Outside the workforce,São Paulo,12739
2016,Q1,Outside the workforce,Paraná,3213
2016,Q1,Outside the workforce,Santa Catarina,2033
2016,Q1,Outside the workforce,Rio Grande do Sul,3310
2016,Q1,Outside the workforce,Mato Grosso do Sul,726
2016,Q1,Outside the workforce,Mato Grosso,933
2016,Q1,Outside the workforce,Goiás,1873
2016,Q1,Outside the workforce,Distrito Federal,807
2016,Q2,Workforce - Employed,Rondônia,771
2016,Q2,Workforce - Employed,Acre,294
2016,Q2,Workforce - Employed,Amazonas,1541
2016,Q2,Workforce - Employed,Roraima,205
2016,Q2,Workforce - Employed,Pará,3360
2016,Q2,Workforce - Employed,Amapá,297
2016,Q2,Workforce - Employed,Tocantins,618
2016,Q2,Workforce - Employed,Maranhão,2447
2016,Q2,Workforce - Employed,Piauí,1305
2016,Q2,Workforce - Employed,Ceará,3465
2016,Q2,Workforce - Employed,Rio Grande do Norte,1305
2016,Q2,Workforce - Employed,Paraíba,1492
2016,Q2,Workforce - Employed,Pernambuco,3498
2016,Q2,Workforce - Employed,Alagoas,1100
2016,Q2,Workforce - Employed,Sergipe,894
2016,Q2,Workforce - Employed,Bahia,5976
2016,Q2,Workforce - Employed,Minas Gerais,9677
2016,Q2,Workforce - Employed,Espírito Santo,1755
2016,Q2,Workforce - Employed,Rio de Janeiro,7381
2016,Q2,Workforce - Employed,São Paulo,21345
2016,Q2,Workforce - Employed,Paraná,5411
2016,Q2,Workforce - Employed,Santa Catarina,3389
2016,Q2,Workforce - Employed,Rio Grande do Sul,5514
2016,Q2,Workforce - Employed,Mato Grosso do Sul,1266
2016,Q2,Workforce - Employed,Mato Grosso,1533
2016,Q2,Workforce - Employed,Goiás,3185
2016,Q2,Workforce - Employed,Distrito Federal,1354
2016,Q2,Workforce - Unemployed,Rondônia,65
2016,Q2,Workforce - Unemployed,Acre,36
2016,Q2,Workforce - Unemployed,Amazonas,235
2016,Q2,Workforce - Unemployed,Roraima,18
2016,Q2,Workforce - Unemployed,Pará,410
2016,Q2,Workforce - Unemployed,Amapá,56
2016,Q2,Workforce - Unemployed,Tocantins,78
2016,Q2,Workforce - Unemployed,Maranhão,328
2016,Q2,Workforce - Unemployed,Piauí,143
2016,Q2,Workforce - Unemployed,Ceará,448
2016,Q2,Workforce - Unemployed,Rio Grande do Norte,203
2016,Q2,Workforce - Unemployed,Paraíba,179
2016,Q2,Workforce - Unemployed,Pernambuco,567
2016,Q2,Workforce - Unemployed,Alagoas,178
2016,Q2,Workforce - Unemployed,Sergipe,129
2016,Q2,Workforce - Unemployed,Bahia,1086
2016,Q2,Workforce - Unemployed,Minas Gerais,1188
2016,Q2,Workforce - Unemployed,Espírito Santo,228
2016,Q2,Workforce - Unemployed,Rio de Janeiro,948
2016,Q2,Workforce - Unemployed,São Paulo,2960
2016,Q2,Workforce - Unemployed,Paraná,482
2016,Q2,Workforce - Unemployed,Santa Catarina,242
2016,Q2,Workforce - Unemployed,Rio Grande do Sul,527
2016,Q2,Workforce - Unemployed,Mato Grosso do Sul,95
2016,Q2,Workforce - Unemployed,Mato Grosso,167
2016,Q2,Workforce - Unemployed,Goiás,360
2016,Q2,Workforce - Unemployed,Distrito Federal,166
2016,Q2,Outside the workforce,Rondônia,479
2016,Q2,Outside the workforce,Acre,272
2016,Q2,Outside the workforce,Amazonas,1009
2016,Q2,Outside the workforce,Roraima,128
2016,Q2,Outside the workforce,Pará,2488
2016,Q2,Outside the workforce,Amapá,214
2016,Q2,Outside the workforce,Tocantins,464
2016,Q2,Outside the workforce,Maranhão,2385
2016,Q2,Outside the workforce,Piauí,1124
2016,Q2,Outside the workforce,Ceará,3201
2016,Q2,Outside the workforce,Rio Grande do Norte,1259
2016,Q2,Outside the workforce,Paraíba,1455
2016,Q2,Outside the workforce,Pernambuco,3434
2016,Q2,Outside the workforce,Alagoas,1289
2016,Q2,Outside the workforce,Sergipe,756
2016,Q2,Outside the workforce,Bahia,4549
2016,Q2,Outside the workforce,Minas Gerais,6328
2016,Q2,Outside the workforce,Espírito Santo,1172
2016,Q2,Outside the workforce,Rio de Janeiro,5858
2016,Q2,Outside the workforce,São Paulo,12806
2016,Q2,Outside the workforce,Paraná,3246
2016,Q2,Outside the workforce,Santa Catarina,2072
2016,Q2,Outside the workforce,Rio Grande do Sul,3325
2016,Q2,Outside the workforce,Mato Grosso do Sul,712
2016,Q2,Outside the workforce,Mato Grosso,908
2016,Q2,Outside the workforce,Goiás,1839
2016,Q2,Outside the workforce,Distrito Federal,815
2016,Q3,Workforce - Employed,Rondônia,749
2016,Q3,Workforce - Employed,Acre,284
2016,Q3,Workforce - Employed,Amazonas,1508
2016,Q3,Workforce - Employed,Roraima,195
2016,Q3,Workforce - Employed,Pará,3331
2016,Q3,Workforce - Employed,Amapá,300
2016,Q3,Workforce - Employed,Tocantins,607
2016,Q3,Workforce - Employed,Maranhão,2369
2016,Q3,Workforce - Employed,Piauí,1300
2016,Q3,Workforce - Employed,Ceará,3394
2016,Q3,Workforce - Employed,Rio Grande do Norte,1298
2016,Q3,Workforce - Employed,Paraíba,1441
2016,Q3,Workforce - Employed,Pernambuco,3377
2016,Q3,Workforce - Employed,Alagoas,1079
2016,Q3,Workforce - Employed,Sergipe,873
2016,Q3,Workforce - Employed,Bahia,5851
2016,Q3,Workforce - Employed,Minas Gerais,9656
2016,Q3,Workforce - Employed,Espírito Santo,1701
2016,Q3,Workforce - Employed,Rio de Janeiro,7335
2016,Q3,Workforce - Employed,São Paulo,21224
2016,Q3,Workforce - Employed,Paraná,5343
2016,Q3,Workforce - Employed,Santa Catarina,3413
2016,Q3,Workforce - Employed,Rio Grande do Sul,5533
2016,Q3,Workforce - Employed,Mato Grosso do Sul,1254
2016,Q3,Workforce - Employed,Mato Grosso,1522
2016,Q3,Workforce - Employed,Goiás,3114
2016,Q3,Workforce - Employed,Distrito Federal,1381
2016,Q3,Workforce - Unemployed,Rondônia,69
2016,Q3,Workforce - Unemployed,Acre,39
2016,Q3,Workforce - Unemployed,Amazonas,237
2016,Q3,Workforce - Unemployed,Roraima,21
2016,Q3,Workforce - Unemployed,Pará,411
2016,Q3,Workforce - Unemployed,Amapá,52
2016,Q3,Workforce - Unemployed,Tocantins,73
2016,Q3,Workforce - Unemployed,Maranhão,319
2016,Q3,Workforce - Unemployed,Piauí,135
2016,Q3,Workforce - Unemployed,Ceará,510
2016,Q3,Workforce - Unemployed,Rio Grande do Norte,213
2016,Q3,Workforce - Unemployed,Paraíba,211
2016,Q3,Workforce - Unemployed,Pernambuco,612
2016,Q3,Workforce - Unemployed,Alagoas,187
2016,Q3,Workforce - Unemployed,Sergipe,145
2016,Q3,Workforce - Unemployed,Bahia,1107
2016,Q3,Workforce - Unemployed,Minas Gerais,1219
2016,Q3,Workforce - Unemployed,Espírito Santo,248
2016,Q3,Workforce - Unemployed,Rio de Janeiro,1010
2016,Q3,Workforce - Unemployed,São Paulo,3110
2016,Q3,Workforce - Unemployed,Paraná,496
2016,Q3,Workforce - Unemployed,Santa Catarina,232
2016,Q3,Workforce - Unemployed,Rio Grande do Sul,497
2016,Q3,Workforce - Unemployed,Mato Grosso do Sul,104
2016,Q3,Workforce - Unemployed,Mato Grosso,150
2016,Q3,Workforce - Unemployed,Goiás,364
2016,Q3,Workforce - Unemployed,Distrito Federal,188
2016,Q3,Outside the workforce,Rondônia,496
2016,Q3,Outside the workforce,Acre,285
2016,Q3,Outside the workforce,Amazonas,1043
2016,Q3,Outside the workforce,Roraima,140
2016,Q3,Outside the workforce,Pará,2527
2016,Q3,Outside the workforce,Amapá,224
2016,Q3,Outside the workforce,Tocantins,476
2016,Q3,Outside the workforce,Maranhão,2498
2016,Q3,Outside the workforce,Piauí,1143
2016,Q3,Outside the workforce,Ceará,3237
2016,Q3,Outside the workforce,Rio Grande do Norte,1270
2016,Q3,Outside the workforce,Paraíba,1486
2016,Q3,Outside the workforce,Pernambuco,3536
2016,Q3,Outside the workforce,Alagoas,1318
2016,Q3,Outside the workforce,Sergipe,773
2016,Q3,Outside the workforce,Bahia,4730
2016,Q3,Outside the workforce,Minas Gerais,6257
2016,Q3,Outside the workforce,Espírito Santo,1210
2016,Q3,Outside the workforce,Rio de Janeiro,5858
2016,Q3,Outside the workforce,São Paulo,12714
2016,Q3,Outside the workforce,Paraná,3316
2016,Q3,Outside the workforce,Santa Catarina,2070
2016,Q3,Outside the workforce,Rio Grande do Sul,3367
2016,Q3,Outside the workforce,Mato Grosso do Sul,733
2016,Q3,Outside the workforce,Mato Grosso,942
2016,Q3,Outside the workforce,Goiás,1926
2016,Q3,Outside the workforce,Distrito Federal,769
2016,Q4,Workforce - Employed,Rondônia,765
2016,Q4,Workforce - Employed,Acre,292
2016,Q4,Workforce - Employed,Amazonas,1476
2016,Q4,Workforce - Employed,Roraima,192
2016,Q4,Workforce - Employed,Pará,3324
2016,Q4,Workforce - Employed,Amapá,301
2016,Q4,Workforce - Employed,Tocantins,605
2016,Q4,Workforce - Employed,Maranhão,2364
2016,Q4,Workforce - Employed,Piauí,1282
2016,Q4,Workforce - Employed,Ceará,3415
2016,Q4,Workforce - Employed,Rio Grande do Norte,1287
2016,Q4,Workforce - Employed,Paraíba,1455
2016,Q4,Workforce - Employed,Pernambuco,3415
2016,Q4,Workforce - Employed,Alagoas,1057
2016,Q4,Workforce - Employed,Sergipe,868
2016,Q4,Workforce - Employed,Bahia,5850
2016,Q4,Workforce - Employed,Minas Gerais,9660
2016,Q4,Workforce - Employed,Espírito Santo,1727
2016,Q4,Workforce - Employed,Rio de Janeiro,7321
2016,Q4,Workforce - Employed,São Paulo,21474
2016,Q4,Workforce - Employed,Paraná,5425
2016,Q4,Workforce - Employed,Santa Catarina,3440
2016,Q4,Workforce - Employed,Rio Grande do Sul,5555
2016,Q4,Workforce - Employed,Mato Grosso do Sul,1264
2016,Q4,Workforce - Employed,Mato Grosso,1533
2016,Q4,Workforce - Employed,Goiás,3154
2016,Q4,Workforce - Employed,Distrito Federal,1370
2016,Q4,Workforce - Unemployed,Rondônia,65
2016,Q4,Workforce - Unemployed,Acre,39
2016,Q4,Workforce - Unemployed,Amazonas,257
2016,Q4,Workforce - Unemployed,Roraima,19
2016,Q4,Workforce - Unemployed,Pará,482
2016,Q4,Workforce - Unemployed,Amapá,61
2016,Q4,Workforce - Unemployed,Tocantins,91
2016,Q4,Workforce - Unemployed,Maranhão,352
2016,Q4,Workforce - Unemployed,Piauí,124
2016,Q4,Workforce - Unemployed,Ceará,484
2016,Q4,Workforce - Unemployed,Rio Grande do Norte,221
2016,Q4,Workforce - Unemployed,Paraíba,197
2016,Q4,Workforce - Unemployed,Pernambuco,632
2016,Q4,Workforce - Unemployed,Alagoas,183
2016,Q4,Workforce - Unemployed,Sergipe,153
2016,Q4,Workforce - Unemployed,Bahia,1168
2016,Q4,Workforce - Unemployed,Minas Gerais,1207
2016,Q4,Workforce - Unemployed,Espírito Santo,272
2016,Q4,Workforce - Unemployed,Rio de Janeiro,1136
2016,Q4,Workforce - Unemployed,São Paulo,3042
2016,Q4,Workforce - Unemployed,Paraná,475
2016,Q4,Workforce - Unemployed,Santa Catarina,226
2016,Q4,Workforce - Unemployed,Rio Grande do Sul,500
2016,Q4,Workforce - Unemployed,Mato Grosso do Sul,112
2016,Q4,Workforce - Unemployed,Mato Grosso,161
2016,Q4,Workforce - Unemployed,Goiás,398
2016,Q4,Workforce - Unemployed,Distrito Federal,221
2016,Q4,Outside the workforce,Rondônia,498
2016,Q4,Outside the workforce,Acre,284
2016,Q4,Outside the workforce,Amazonas,1060
2016,Q4,Outside the workforce,Roraima,150
2016,Q4,Outside the workforce,Pará,2510
2016,Q4,Outside the workforce,Amapá,225
2016,Q4,Outside the workforce,Tocantins,472
2016,Q4,Outside the workforce,Maranhão,2487
2016,Q4,Outside the workforce,Piauí,1183
2016,Q4,Outside the workforce,Ceará,3275
2016,Q4,Outside the workforce,Rio Grande do Norte,1286
2016,Q4,Outside the workforce,Paraíba,1492
2016,Q4,Outside the workforce,Pernambuco,3471
2016,Q4,Outside the workforce,Alagoas,1351
2016,Q4,Outside the workforce,Sergipe,779
2016,Q4,Outside the workforce,Bahia,4738
2016,Q4,Outside the workforce,Minas Gerais,6295
2016,Q4,Outside the workforce,Espírito Santo,1179
2016,Q4,Outside the workforce,Rio de Janeiro,5817
2016,Q4,Outside the workforce,São Paulo,12724
2016,Q4,Outside the workforce,Paraná,3303
2016,Q4,Outside the workforce,Santa Catarina,2059
2016,Q4,Outside the workforce,Rio Grande do Sul,3305
2016,Q4,Outside the workforce,Mato Grosso do Sul,729
2016,Q4,Outside the workforce,Mato Grosso,936
2016,Q4,Outside the workforce,Goiás,1884
2016,Q4,Outside the workforce,Distrito Federal,758
2017,Q1,Workforce - Employed,Rondônia,742
2017,Q1,Workforce - Employed,Acre,281
2017,Q1,Workforce - Employed,Amazonas,1485
2017,Q1,Workforce - Employed,Roraima,193
2017,Q1,Workforce - Employed,Pará,3217
2017,Q1,Workforce - Employed,Amapá,296
2017,Q1,Workforce - Employed,Tocantins,602
2017,Q1,Workforce - Employed,Maranhão,2341
2017,Q1,Workforce - Employed,Piauí,1229
2017,Q1,Workforce - Employed,Ceará,3373
2017,Q1,Workforce - Employed,Rio Grande do Norte,1260
2017,Q1,Workforce - Employed,Paraíba,1429
2017,Q1,Workforce - Employed,Pernambuco,3333
2017,Q1,Workforce - Employed,Alagoas,1005
2017,Q1,Workforce - Employed,Sergipe,829
2017,Q1,Workforce - Employed,Bahia,5682
2017,Q1,Workforce - Employed,Minas Gerais,9416
2017,Q1,Workforce - Employed,Espírito Santo,1700
2017,Q1,Workforce - Employed,Rio de Janeiro,7290
2017,Q1,Workforce - Employed,São Paulo,21327
